X,Y,LA,LO,COUNTY,NAME,IMAGE,GRADE,CLASS,NEW
486040,97280,50.7682,-0.7798,West Sussex,Sidlesham Tidal Road,1,2,5,0
480200,111400,50.8960,-0.8595,West Sussex,Stoughton,1,1,2,0
504150,108650,50.867982,-0.521315,West Sussex,Wepham,1,1,2,0
410500,438400,53.8415,-1.8404,West Yorkshire,Bingley,2,3,1,0
414700,423700,53.7093,-1.7773,West Yorkshire,Brighouse,2,4,1,0
413935,419595,53.6724,-1.7890,West Yorkshire,Fixby,1,2,1,0
404450,421150,53.686786,-1.934096,West Yorkshire,Kebroyd,1,2,4,0
433100,416000,53.6392,-1.4993,West Yorkshire,Newmillerdam,3,2,7,0
413675,426790,53.7371,-1.7927,West Yorkshire,Norwood Green,2,2,3,0
414100,425800,53.7282,-1.7863,West Yorkshire,Norwood Green,2,2,3,0
403500,416800,53.6475,-1.9470,West Yorkshire,Rishworth,1,1,3,0
435100,442900,53.8809,-1.4660,West Yorkshire,Scarcroft,1,2,1,0
404200,446400,53.9135,-1.9361,West Yorkshire,Silsden,1,3,4,0
437500,440000,53.8547,-1.4298,West Yorkshire,Thorner,1,3,3,0
420500,139400,51.1530,-1.7069,Wiltshire,Allington,1,1,1,0
391000,190200,51.6101,-2.1300,Wiltshire,Brokenborough,2,2,3,0
395200,192800,51.6335,-2.0694,Wiltshire,Crudwell,1,3,1,0
388900,187000,51.5813,-2.1602,Wiltshire,Easton Grey,3,2,3,0
389000,187000,51.5813,-2.1588,Wiltshire,Easton Grey,3,2,3,0
418200,135900,51.1216,-1.7399,Wiltshire,Gomeldon,1,4,3,0
387900,143700,51.1919,-2.1732,Wiltshire,Henfords Marsh,1,2,3,0
394800,175700,51.4797,-2.0749,Wiltshire,Kellaways (Mauds Heath Causeway),1,3,2,0
385100,137200,51.1334,-2.2130,Wiltshire,Kingston Deverill,1,4,3,0
391600,168600,51.4159,-2.1208,Wiltshire,Lacock,2,5,4,0
384050,184530,51.5589,-2.2301,Wiltshire,Luckington,1,4,3,0
421595,140400,51.1619,-1.6911,Wiltshire,Newton Tony,1,1,2,0
418900,136600,51.1278,-1.7299,Wiltshire,Porton,1,3,3,0
427100,171300,51.4396,-1.6101,Wiltshire,Ramsbury,2,3,3,0
427100,171400,51.4405,-1.6101,Wiltshire,Ramsbury,2,3,3,0
409300,126300,51.0354,-1.8674,Wiltshire,Stratford Tony,1,3,1,0
376800,132100,51.0872,-2.3313,Wiltshire,White Cross,2,4,4,0
417400,134900,51.1126,-1.7514,Wiltshire,Winterbourne Dauntsey,3,5,3,0
417000,134300,51.1072,-1.7571,Wiltshire,Winterbourne Earls,2,5,3,0
377200,252700,52.1717,-2.3334,Worcestershire,Brockamin,1,2,3,0
396200,260400,52.2414,-2.0557,Worcestershire,Broughton Green,1,3,1,0
397400,260000,52.2378,-2.0381,Worcestershire,Hollowfields,1,3,1,0
384900,249000,52.1387,-2.2207,Worcestershire,Kempsey,1,3,1,0
406580,247130,52.1220,-1.9039,Worcestershire,Offenham,7,5,4,0
393500,251200,52.1586,-2.0950,Worcestershire,Peopleton,1,3,3,0
394700,248000,52.1299,-2.0774,Worcestershire,Pinvin,3,3,1,0
377500,272000,52.3452,-2.3303,Worcestershire,Ribbesford,1,2,1,0
395900,251300,52.1596,-2.0599,Worcestershire,Sea Ford,1,3,1,0
395100,259600,52.2342,-2.0718,Worcestershire,Shell Ford,1,3,1,0
400400,266000,52.2917,-1.9941,Worcestershire,Upper Bentley,1,2,4,0
393300,253200,52.1766,-2.0980,Worcestershire,White Ladies Aston,1,3,3,0
328800,350000,53.0422,-3.0621,Wrexham,Nant Mill,1,3,1,0
333250,346750,53.013874,-2.996383,Wrexham,Sontley,1,2,3,0
326400,347200,53.0167,-3.0972,Wrexham,Tai Nant,2,1,1,0
326300,347000,53.0149,-3.0987,Wrexham,Tai Nant,2,1,1,0
328200,350400,53.0457,-3.0711,Wrexham,The Nant,1,3,1,0
486450,135950,51.116329,-0.766288,Surrey,Whitmore Vale,2,1,1,1
486850,136150,51.118066,-0.760527,Surrey,Whitmore Vale,2,1,1,0
274150,254350,52.173014,-3.841741,Ceridigion,Blaendoithie,0,0,0,2
386850,610850,55.391429,-2.20914,Northumberland,Barrowburn,1,1,1,1
508890,347937,53.017666,-0.378225,Lincolnshire,Evedon,1,3,3,1
463750,383250,53.342317,-1.04396,Nottinghamshire,Bilby,1,2,4,1
642550,266650,52.244543,1.55153,Suffolk,Theberton,0,0,0,2
493850,293650,52.532641,-0.617888,Northamptonshire,Deene,0,0,0,2
402350,353550,53.079171,-1.966372,Staffordshire,Gorstead Mill,0,0,0,2
427192,323833,52.811362,-1.598025,Staffordshire,Winshill,0,0,0,2
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
